Full Address,LAT_LONG
"403 EAST 62ND STREET New York, NY 10065","[40.7614157, -73.95997609999999]"
"1140 2 AVENUE                             New York, NY 10065","[40.7612039, -73.96353500000001]"
"440 EAST 62 STREET New York, NY 10065","[40.7604291, -73.9587363]"
"440 E 62 New York, NY 10065","[40.7604291, -73.9587363]"
"470 11TH   AVENUE                         New York, NY 10018","[40.758077, -73.99990199999999]"
"512 WEST 39TH   STREET                    New York, NY 10018","[40.7578418, -73.9978553]"
"407 WEST 40TH STREET New York, NY 10018","[40.7575845, -73.99413659999999]"
"533 9 AVENUE                              New York, NY 10018","[40.7570133, -73.9939873]"
"438 11TH   AVENUE New York, NY 10018","[40.757, -73.99995899999999]"
"438 11TH   AVENUE                         New York, NY 10018","[40.757, -73.99995899999999]"
"518 WEST 37TH   STREET                    New York, NY 10018","[40.756771, -73.999004]"
"406 WEST 39TH STREET New York, NY 10018","[40.7566141, -73.9946416]"
"355 WEST 39TH   STREET                    New York, NY 10018","[40.7564899, -73.9934938]"
"347 WEST 39TH STREET New York, NY 10018","[40.7564252, -73.9932613]"
"341 WEST 39TH   STREET                    New York, NY 10018","[40.7563678, -73.9930206]"
"511 9 AVENUE New York, NY 10018","[40.756264, -73.994608]"
"309-313 WEST 39TH   STREET                New York, NY 10018","[40.7559502, -73.99206269999999]"
"502 9 AVENUE New York, NY 10018","[40.7559297, -73.9941021]"
"502 NINTH AVENUE New York, NY 10018","[40.7559297, -73.9941021]"
"502 9TH AVENUE New York, NY 10018","[40.7559297, -73.9941021]"
"445 WEST 36TH   STREET                    New York, NY 10018","[40.755771, -73.997252]"
"333 WEST 38TH   STREET                    New York, NY 10018","[40.755553, -73.993031]"
"319 WEST 38TH   STREET                    New York, NY 10018","[40.7553539, -73.992515]"
"509 WEST 34TH   STREET                    New York, NY 10001","[40.7552692, -73.99999009999999]"
"484 NINTH AVENUE New York, NY 10018","[40.75526, -73.9945418]"
"215 WEST 40TH   STREET                    New York, NY 10018","[40.7552321, -73.98874980000001]"
"457 WEST 35TH STREET New York, NY 10001","[40.75509419999999, -73.99805099999999]"
"560 7 AVENUE                              New York, NY 10018","[40.7550448, -73.98803079999999]"
"410 WEST 36TH STREET                      New York, NY 10018","[40.7547128, -73.9962025]"
"468-470 9 AVENUE New York, NY 10018","[40.7546883, -73.9950777]"
"234 WEST 39TH   STREET                    New York, NY 10018","[40.7546153, -73.98982529999999]"
"1440 BROADWAY New York, NY 10018","[40.754585, -73.9865279]"
"361 WEST 36TH STREET New York, NY 10018","[40.7545765, -73.9947428]"
"550 7 AVENUE                              New York, NY 10018","[40.7544451, -73.9884665]"
"507 WEST 33RD   STREET                    New York, NY 10001","[40.7543999, -74.000164]"
"337 WEST 36TH   STREET                    New York, NY 10018","[40.7543486, -73.993907]"
"312 WEST 37TH   STREET                    New York, NY 10018","[40.7543246, -73.9930577]"
"433 WEST 34TH STREET                      New York, NY 10001","[40.754246, -73.9978094]"
"433 WEST 34TH   STREET New York, NY 10001","[40.754246, -73.9978094]"
"348 WEST 36TH   STREET New York, NY 10018","[40.7540924, -73.9945497]"
"433-447 NINTH AVENUE                      New York, NY 10001","[40.7539355, -73.99651229999999]"
"430 WEST 34 STREET New York, NY 10001","[40.7536505, -73.99755689999999]"
"430 WEST 34TH STREET New York, NY 10001","[40.7536505, -73.99755689999999]"
"430 WEST 34TH ST New York, NY 10001","[40.7536505, -73.99755689999999]"
"1412 BROADWAY                             New York, NY 10018","[40.753615, -73.9865612]"
"N/A WEST 36TH   STREET                    New York, NY 10018","[40.753474, -73.992528]"
"408 WEST 34 STREET New York, NY 10001","[40.753344, -73.997081]"
"408 WEST 34TH STREET New York, NY 10001","[40.753344, -73.997081]"
"241 WEST 36TH STREET New York, NY 10018","[40.7531128, -73.9911564]"
"100 WEST 39TH STREET New York, NY 10018","[40.7528622, -73.9859626]"
"32 WEST 40TH STREET New York, NY 10018","[40.7527391, -73.9834709]"
"24 WEST 40TH STREET                       New York, NY 10018","[40.7526215, -73.9832325]"
"24 WEST 40TH                              New York, NY 10018","[40.7526215, -73.9832325]"
"16 WEST 40 STREET New York, NY 10018","[40.7524439, -73.98298600000001]"
"371 9 AVENUE                              New York, NY 10001","[40.7524364, -73.99872789999999]"
"1024 AVENUE OF THE AMERIC                 New York, NY 10018","[40.7524296, -73.9855511]"
"427 WEST 31ST   STREET                    New York, NY 10001","[40.7523927, -73.9987416]"
"325 WEST 33RD   STREET                    New York, NY 10001","[40.75225, -73.9951269]"
"265 WEST 34TH   STREET                    New York, NY 10001","[40.7522417, -73.9928625]"
"550 WEST 29TH   STREET                    New York, NY 10001","[40.752217, -74.0039152]"
"57 WEST 38TH STREET                       New York, NY 10018","[40.7522005, -73.9851608]"
"255 WEST 34TH STREET                      New York, NY 10001","[40.7521076, -73.99252969999999]"
"500 WEST 30TH   STREET                    New York, NY 10001","[40.7521071, -74.0016428]"
"253 WEST 34TH   STREET                    New York, NY 10001","[40.752057, -73.992403]"
"517 WEST 29TH STREET                      New York, NY 10001","[40.7520546, -74.002425]"
"251 WEST 34TH   STREET                    New York, NY 10001","[40.7520208, -73.9924685]"
"245 WEST 34TH   STREET                    New York, NY 10001","[40.7519761, -73.99218789999999]"
"24 WEST 39TH   STREET                     New York, NY 10018","[40.7519694, -73.9836687]"
"522-532 WEST 29TH   STREET New York, NY 10001","[40.751963, -74.0032123]"
"152 WEST 36TH   STREET                    New York, NY 10018","[40.7518346, -73.9891093]"
"372 9 AVENUE New York, NY 10001","[40.751509, -73.995814]"
"441 8 AVENUE New York, NY 10001","[40.751483, -73.995825]"
"540 WEST 28TH   STREET New York, NY 10001","[40.7514641, -74.0037775]"
"990 AVENUE OF THE AMERIC New York, NY 10018","[40.7513825, -73.9862318]"
"28 WEST 38TH STREET New York, NY 10018","[40.7513594, -73.9842655]"
"520 WEST 28TH   STREET New York, NY 10001","[40.7511721, -74.0027065]"
"48-56 WEST 37TH   STREET New York, NY 10018","[40.7511078, -73.98562]"
"44 WEST 37TH   STREET                     New York, NY 10018","[40.7510743, -73.9853736]"
"420 5 AVENUE                              New York, NY 10018","[40.7508135, -73.9833361]"
"361 WEST 30 STREET New York, NY 10001","[40.75079909999999, -73.9975224]"
"320-24 WEST 37TH                          New York, NY 10018","[40.7507424, -73.98459179999999]"
"549 WEST 26TH   STREET                    New York, NY 10001","[40.7506648, -74.0048104]"
"370 WEST 30TH STREET                      New York, NY 10001","[40.7505281, -73.997993]"
"60 WEST 36TH   STREET                     New York, NY 10018","[40.7504943, -73.9860561]"
"63-67 WEST 35TH STREET                    New York, NY 10001","[40.7503973, -73.98658420000001]"
"46 WEST 36TH   STREET                     New York, NY 10018","[40.750302, -73.9855855]"
"555 WEST 25TH   STREET                    New York, NY 10001","[40.7501123, -74.0052695]"
"353 WEST 29TH STREET New York, NY 10001","[40.7501072, -73.9978829]"
"330 WEST 30TH STREET                      New York, NY 10001","[40.7501016, -73.9968912]"
"400 5 AVENUE New York, NY 10018","[40.7500752, -73.9837835]"
"400 FIFTH AVENUE New York, NY 10018","[40.7500752, -73.9837835]"
"308-312 WEST 30TH   STREET                New York, NY 10001","[40.7499951, -73.99611039999999]"
"131 WEST 33RD   STREET New York, NY 10001","[40.7499508, -73.98970609999999]"
"131 WEST 33 New York, NY 10001","[40.7499508, -73.98970609999999]"
"252 WEST 31ST   STREET                    New York, NY 10001","[40.7498849, -73.9942743]"
"25 WEST 35TH STREET                       New York, NY 10018","[40.7498351, -73.9852871]"
"42 WEST 35TH STREET                       New York, NY 10001","[40.749779, -73.98603899999999]"
"365 WEST 28TH STREET New York, NY 10001","[40.749744, -73.9984521]"
"307 WEST 29TH   STREET                    New York, NY 10001","[40.7494621, -73.9962599]"
"251 WEST 30TH   STREET                    New York, NY 10001","[40.749432, -73.99421]"
"29 WEST 34TH   STREET                     New York, NY 10001","[40.749404, -73.986363]"
"301 WEST 29TH   STREET                    New York, NY 10001","[40.7493516, -73.9960478]"
"360 WEST 28TH STREET                      New York, NY 10001","[40.7493327, -73.9985095]"
"252 WEST 30TH STREET                      New York, NY 10001","[40.7493068, -73.9948252]"
"372 FIFTH AVENUE New York, NY 10018","[40.7492776, -73.98422889999999]"
"372 5 AVENUE New York, NY 10001","[40.7492776, -73.98422889999999]"
"383 8 AVENUE                              New York, NY 10001","[40.74926139999999, -73.9959458]"
"15 WEST 34TH   STREET                     New York, NY 10001","[40.7492552, -73.98562]"
"340 WEST 28TH STREET New York, NY 10001","[40.7489546, -73.9976487]"
"305 WEST 28TH STREET New York, NY 10001","[40.7489427, -73.99634019999999]"
"305 WEST 28 STREET New York, NY 10001","[40.7489427, -73.99634019999999]"
"245 10TH   AVENUE New York, NY 10001","[40.7488217, -74.003785]"
"290 9TH AVENUE New York, NY 10001","[40.7487128, -73.9992096]"
"330 WEST 28TH STREET New York, NY 10001","[40.7486956, -73.9977399]"
"454 WEST 25TH   STREET                    New York, NY 10001","[40.74853, -74.002757]"
"248 10TH   AVENUE                         New York, NY 10001","[40.748505, -74.003165]"
"261 WEST 28TH STREET New York, NY 10001","[40.748427, -73.995903]"
"261 WEST 28TH STREET                      New York, NY 10001","[40.748427, -73.995903]"
"244 10TH   AVENUE New York, NY 10001","[40.7484211, -74.0033347]"
"263 9 AVENUE                              New York, NY 10001","[40.7483416, -74.00040320000001]"
"263 9 AVENUE New York, NY 10001","[40.7483416, -74.00040320000001]"
"263 9TH AVENUE New York, NY 10001","[40.7483416, -74.00040320000001]"
"143 WEST 30TH   STREET                    New York, NY 10001","[40.7482507, -73.99143529999999]"
"355 8TH AVE New York, NY 10001","[40.7481388, -73.9969469]"
"116 WEST 31ST   STREET                    New York, NY 10001","[40.7480601, -73.9901844]"
"855 AVENUE OF THE AMER New York, NY 10001","[40.7480035, -73.9897046]"
"420 WEST 25TH STREET New York, NY 10001","[40.7479705, -74.0015969]"
"225-227 WEST 28TH   STREET New York, NY 10001","[40.7479584, -73.994435]"
"140 WEST 30TH   STREET                    New York, NY 10001","[40.7479551, -73.9916229]"
"410 WEST 25TH STREET New York, NY 10001","[40.7479279, -74.0011607]"
"365 WEST 25TH STREET New York, NY 10001","[40.74792559999999, -73.99978349999999]"
"408 WEST 25TH STREET New York, NY 10001","[40.7478772, -74.0010997]"
"408 WEST 25TH New York, NY 10001","[40.7478772, -74.0010997]"
"221 WEST 28TH   STREET New York, NY 10001","[40.747873, -73.994288]"
"130 WEST 30TH STREET New York, NY 10001","[40.7476664, -73.9911523]"
"31 WEST 31ST STREET New York, NY 10001","[40.7473638, -73.98738759999999]"
"316 5 AVENUE                              New York, NY 10001","[40.7471874, -73.9858725]"
"315 SEVENTH AVENUE                        New York, NY 10001","[40.7469559, -73.9932183]"
"315 SEVENTH AVENUE New York, NY 10001","[40.7469559, -73.9932183]"
"315 SEVENTH AVE New York, NY 10001","[40.7469559, -73.9932183]"
"315 7TH AVENUE New York, NY 10001","[40.7469559, -73.9932183]"
"131 WEST 28TH STREET New York, NY 10001","[40.7468989, -73.99186399999999]"
"133 WEST 28TH STREET New York, NY 10001","[40.7468631, -73.9918841]"
"120 WEST 29TH STREET New York, NY 10001","[40.7468302, -73.9912442]"
"1227 BROADWAY                             New York, NY 10001","[40.7467993, -73.9888497]"
"305 7 AVENUE                              New York, NY 10001","[40.74664569999999, -73.9933636]"
"121 WEST 28TH   STREET                    New York, NY 10001","[40.7466303, -73.9914265]"
"267 WEST 25TH   STREET                    New York, NY 10001","[40.7465297, -73.9969486]"
"1212 BROADWAY                             New York, NY 10001","[40.7464003, -73.988214]"
"261 WEST 25TH STREET New York, NY 10001","[40.7463765, -73.9967534]"
"261 WEST 25TH STREET                      New York, NY 10001","[40.7463765, -73.9967534]"
"143 WEST 27TH ST New York, NY 10001","[40.7463694, -73.9926215]"
"284 5 AVENUE New York, NY 10001","[40.74614320000001, -73.9865382]"
"266 WEST 25TH STREET                      New York, NY 10001","[40.74610029999999, -73.996983]"
"266 WEST 25TH   STREET                    New York, NY 10001","[40.74610029999999, -73.996983]"
"1200 BROADWAY New York, NY 10001","[40.74605589999999, -73.98809920000001]"
"225 WEST 25TH STREET New York, NY 10001","[40.7459751, -73.99554920000001]"
"132 WEST 27TH STREET                      New York, NY 10001","[40.7458988, -73.9926414]"
"105 WEST 27TH   STREET                    New York, NY 10001","[40.7458123, -73.9913475]"
"114 WEST 27TH STREET New York, NY 10001","[40.7455995, -73.9919558]"
"1185 BROADWAY                             New York, NY 10001","[40.7454944, -73.9889085]"
"150 WEST 26TH STREET New York, NY 10001","[40.7454349, -73.9935168]"
"142 WEST 26TH   STREET New York, NY 10001","[40.7453477, -73.9933102]"
"2 WEST 29TH   STREET New York, NY 10001","[40.745345, -73.987539]"
"252 7 AVENUE                              New York, NY 10001","[40.74523569999999, -73.9951404]"
"252 7TH AVENUE                            New York, NY 10001","[40.74523569999999, -73.9951404]"
"252 SEVENTH AVENUE New York, NY 10001","[40.74523569999999, -73.9951404]"
"109 WEST 26TH   STREET New York, NY 10001","[40.7452135, -73.9919558]"
"109 WEST 26TH STREET New York, NY 10001","[40.7452135, -73.9919558]"
"107 WEST 26TH STREET                      New York, NY 10001","[40.74521, -73.99179509999999]"
"1177 BROADWAY                             New York, NY 10001","[40.7450959, -73.9890863]"
"137 WEST 25TH   STREET                    New York, NY 10001","[40.7450359, -73.9934249]"
"775 SIXTH AVENUE New York, NY 10001","[40.7450117, -73.9915379]"
"31 WEST 27TH STREET                       New York, NY 10001","[40.7449561, -73.9893974]"
"8 WEST 28TH   STREET New York, NY 10001","[40.7448498, -73.9881681]"
"245 7 AVENUE New York, NY 10001","[40.744832, -73.994776]"
"107 WEST 25TH   STREET New York, NY 10001","[40.7445359, -73.9922768]"
"7 EAST 20TH STREET                        New York, NY 10003","[40.7395035, -73.9902122]"
"131 FIFTH AVENUE New York, NY 10003","[40.7393855, -73.9907391]"
"131 5 AVENUE New York, NY 10003","[40.7393855, -73.9907391]"
"129-131 FIFTH AVENUE New York, NY 10003","[40.7393855, -73.9907391]"
"34 HORATIO STREET New York, NY 10012","[40.7386558, -74.0046498]"
"36 HORATIO STREET New York, NY 10012","[40.738561, -74.00471499999999]"
"1 GRAMERCY PARK New York, NY 10003","[40.7385099, -73.9867448]"
"2 GRAMERCY PARK WEST                      New York, NY 10003","[40.7384844, -73.98683660000002]"
"42 EAST 20TH   STREET                     New York, NY 10003","[40.7384647, -73.9884665]"
"105 FIFTH AVENUE New York, NY 10003","[40.73821280000001, -73.9915885]"
"105 5TH AVENUE New York, NY 10003","[40.73821280000001, -73.9915885]"
"40 EAST 19 STREET New York, NY 10003","[40.7379222, -73.9891322]"
"16 EAST 18TH   STREET                     New York, NY 10003","[40.7378739, -73.9909687]"
"10 GRAMERCY PARK SOUTH New York, NY 10003","[40.7378737, -73.987158]"
"7 EAST 17TH   STREET New York, NY 10003","[40.73784879999999, -73.99133599999999]"
"874 BROADWAY New York, NY 10003","[40.7377978, -73.98975209999999]"
"11 GRAMERCY PARK                          New York, NY 10003","[40.7377899, -73.98711209999999]"
"13 GRAMERCY PARK SOUTH New York, NY 10003","[40.7377253, -73.98692849999999]"
"105 EAST 19TH STREET New York, NY 10003","[40.73763599999999, -73.98738759999999]"
"222 PARK AVE SOUTH New York, NY 10003","[40.7375101, -73.9889486]"
"18 GRAMERCY PARK SOUTH New York, NY 10003","[40.737488, -73.9864547]"
"18 GRAMERCY PARK SOUTH                    New York, NY 10003","[40.737488, -73.9864547]"
"34 GRAMERCY PARK EAST New York, NY 10003","[40.7373549, -73.9848624]"
"EAST 20TH   STREET                        New York, NY 10003","[40.7373315, -73.9853807]"
"151 EAST 20TH STREET                      New York, NY 10003","[40.7372032, -73.98485149999999]"
"82 IRVING PLACE New York, NY 10003","[40.7371352, -73.98617089999999]"
"112 EAST 19TH STREET New York, NY 10003","[40.7370695, -73.9872039]"
"131 EAST 19TH STREET New York, NY 10003","[40.7369709, -73.98584400000001]"
"230 3 AVENUE New York, NY 10003","[40.73684670000001, -73.9849843]"
