,Full Address,LAT_LONG
3517,"245 7 AVENUE                              New York, NY 10001",
3518,"29 EAST 64TH   STREET New York, NY 10065",
3519,"30 BOND STREET New York, NY 10012",
3520,"265 WEST 131ST STREET                     New York, NY 10027",
3521,"249 WEST 29TH   STREET                    New York, NY 10001",
3522,"213 WEST 28TH STREET New York, NY 10001",
3523,"223 EAST 62 STREET                        New York, NY 10065",
3524,"219 EAST 7TH STREET New York, NY 10009",
3525,"222 EAST 13TH   STREET                    New York, NY 10003",
3526,"275 WEST 96TH   STREET New York, NY 10025",
3527,"262 FIFTH AVENUE                          New York, NY 10001",
3528,"27 BLEECKER STREET New York, NY 10012",
3529,"232 EAST 88TH STREET                      New York, NY 10128",
3530,"215 WEST 88TH                             New York, NY 10024",
3531,"2257 ADAM C POWELL BLVD                   New York, NY 10027",
3532,"242 EAST 19TH STREET                      New York, NY 10003",
3533,"30 EAST 76TH STREET                       New York, NY 10021",
3534,"240 WEST 122 STREET                       New York, NY 10027",
3535,"310 EAST 70TH   STREET New York, NY 10021",
3536,"215 WEST 125 STREET                       New York, NY 10027",
3537,"30 EAST 95TH STREET New York, NY 10128",
3538,"231 EAST 9TH   STREET                     New York, NY 10003",
3539,"301 EAST 64 STREET New York, NY 10065",
3540,"302 EAST 88TH   STREET New York, NY 10128",
3541,"241 EAST 76 STREET New York, NY 10075",
3542,"2258 7TH AVENUE                           New York, NY 10027",
3543,"2461 BROADWAY                             New York, NY 10025",
3544,"257 WEST 34 STREET                        New York, NY 10001",
3545,"25 EAST 83RD STREET New York, NY 10028",
3546,"243 EAST 77TH   STREET New York, NY 10075",
3547,"309 WEST 86TH New York, NY 10024",
3548,"258 WEST 99TH   STREET New York, NY 10025",
3549,"249 ELDRIDGE STREET New York, NY 10002",
3550,"234 EAST 70TH   STREET                    New York, NY 10021",
3551,"2360 BROADWAY                             New York, NY 10024",
3552,"30 EAST 9TH STREET New York, NY 10003",
3553,"216-218 EAST 75TH STREET New York, NY 10021",
3554,"213-215 EAST 17TH STREET New York, NY 10003",
3555,"307 CHERRY STREET                         New York, NY 10002",
3556,"300 EAST 64TH STREET New York, NY 10065",
3557,"219 WEST 81ST   STREET                    New York, NY 10024",
3558,"223-225 EAST 3 STREET New York, NY 10009",
3559,"245 TENTH AVENUE New York, NY 10001",
3560,"301 WEST 108 STREET New York, NY 10025",
3561,"230 EAST 81ST   STREET                    New York, NY 10028",
3562,"215 WEST 98TH STREET New York, NY 10025",
3563,"219 WEST 80TH   STREET                    New York, NY 10024",
3564,"309-313 EAST HOUSTON STREET New York, NY 10002",
3565,"304 WEST 88 STREET New York, NY 10024",
3566,"225 EAST 86TH   STREET                    New York, NY 10028",
3567,"2254 7TH AVENUE                           New York, NY 10027",
3568,"309 WEST 82ND STREET New York, NY 10024",
3569,"300 EAST 90TH   STREET                    New York, NY 10128",
3570,"225 EAST 6TH STREET                       New York, NY 10003",
3571,"26 WEST 97TH STREET                       New York, NY 10025",
3572,"24 PRINCE STREET                          New York, NY 10012",
3573,"304 WEST 89TH STREET New York, NY 10024",
3574,"28 EAST 70TH   STREET                     New York, NY 10021",
3575,"300 EAST 85 STREET New York, NY 10028",
3576,"212 EAST 70TH STREET                      New York, NY 10021",
3577,"308 EAST 72 STREET                        New York, NY 10021",
3578,"246 ELDRIDGE STREET                       New York, NY 10002",
3579,"224 EAST 14TH STREET                      New York, NY 10003",
3580,"235 9 AVENUE New York, NY 10001",
3581,"25 EAST END AVENUE New York, NY 10028",
3582,"264 WATER STREET                          New York, NY 10038",
3583,"219 EAST 72 STREET New York, NY 10021",
3584,"256 WEST 123 STREET                       New York, NY 10027",
3585,"215 EAST 73RD   STREET New York, NY 10021",
3586,"255 WEST 108 STREET New York, NY 10025",
3587,"254 WEST 132ND STREET                     New York, NY 10027",
3588,"304 EAST 65TH   STREET New York, NY 10065",
3589,"240 PARK AVENUE SOUTH New York, NY 10003",
3590,"302 WEST 79TH STREET New York, NY 10024",
3591,"300 RIVERSIDE DRIVE New York, NY 10025",
3592,"310 E. 70TH ST New York, NY 10021",
3593,"236 WEST 122 STREET                       New York, NY 10027",
3594,"241 ELDRIDGE STREET                       New York, NY 10002",
3595,"245 WEST 107TH ST. New York, NY 10025",
3596,"212 EAST 95TH   STREET                    New York, NY 10128",
3597,"272 EAST 10TH   STREET New York, NY 10009",
3598,"23 EAST 10 STREET New York, NY 10003",
3599,"303 MERCER STREET New York, NY 10003",
3600,"2178 BROADWAY                             New York, NY 10024",
3601,"285 EAST 3RD   STREET                     New York, NY 10009",
3602,"30 EAST 72ND   STREET New York, NY 10021",
3603,"268 WEST 77 STREET New York, NY 10024",
3604,"232 EAST 6TH STREET New York, NY 10003",
3605,"250 WEST 103RD STREET New York, NY 10025",
3606,"220 EAST 67TH STREET New York, NY 10065",
3607,"250 W 88TH STREET                         New York, NY 10024",
3608,"2232-2240 7TH AVENUE                      New York, NY 10027",
3609,"230 EAST 71ST   STREET New York, NY 10021",
3610,"283 EAST 4TH   STREET New York, NY 10009",
3611,"224 EAST 7TH STREET New York, NY 10009",
3612,"26 EAST 63 STREET                         New York, NY 10065",
3613,"300 EAST 93RD STREET                      New York, NY 10128",
3614,"242 WEST 30TH   STREET                    New York, NY 10001",
3615,"23 WEST 83RD STREET New York, NY 10024",
3616,"264 5 AVENUE                              New York, NY 10001",
3617,"308 WEST 103 STREET New York, NY 10025",
3618,"214 EAST 85TH STREET New York, NY 10028",
3619,"308 WEST 103TH STREET New York, NY 10025",
3620,"260 EAST 72ND STREET                      New York, NY 10021",
3621,"242 WEST 132 STREET                       New York, NY 10027",
3622,"3 EAST 95TH   STREET New York, NY 10128",
3623,"300 E 62ND STREET                         New York, NY 10065",
3624,"245 EAST 93RD New York, NY 10128",
3625,"300 EAST 23RD STREET New York, NY 10002",
3626,"30 EAST 76 ST New York, NY 10021",
3627,"220 EAST 87TH STREET New York, NY 10128",
3628,"251 WEST 89TH   STREET                    New York, NY 10024",
3629,"239 CENTRAL PARK WEST New York, NY 10024",
3630,"309 WEST 121 STREET                       New York, NY 10027",
3631,"275 SOUTH STREET New York, NY 10002",
3632,"304 EAST 65TH   STREET                    New York, NY 10065",
3633,"236 EAST 19TH STREET                      New York, NY 10003",
3634,"255 WEST 84TH STREET New York, NY 10024",
3635,"2463 BROADWAY                             New York, NY 10025",
3636,"300 EAST 71 STREET New York, NY 10021",
3637,"213 W80TH STREET New York, NY 10024",
3638,"302 E 19 STREET                           New York, NY 10003",
3639,"26 GRAMERCY PARK SOUTH New York, NY 10003",
3640,"26 EAST 63RD STREET                       New York, NY 10065",
3641,"250 WEST 94 STREET New York, NY 10025",
3642,"300 EAST 62 STREET New York, NY 10065",
3643,"2280 FREDERICK DOUGLAS BO                 New York, NY 10027",
3644,"3 EAST 77TH STREET New York, NY 10075",
3645,"235 WEST 116 STREET                       New York, NY 10027",
3646,"3 EAST 94 STREET                          New York, NY 10128",
3647,"215 WEST 105 STREET New York, NY 10025",
3648,"233 WEST 26 New York, NY 10001",
3649,"255 WEST 95TH   STREET New York, NY 10025",
3650,"263 WEST 38TH   STREET                    New York, NY 10018",
3651,"222 EAST 82ND   STREET New York, NY 10028",
3652,"211 EAST 61ST   STREET                    New York, NY 10065",
3653,"298 MULBERRY STREET                       New York, NY 10012",
3654,"213 WEST 28TH STREET                      New York, NY 10001",
3655,"308 WEST 106TH STREET New York, NY 10025",
3656,"211 EAST 13TH STREET                      New York, NY 10003",
3657,"245 SEVENTH AVENUE New York, NY 10001",
3658,"3 EAST 77TH ST New York, NY 10075",
3659,"240 EAST 76TH   STREET New York, NY 10021",
3660,"246 TENTH AVE                             New York, NY 10001",
3661,"267 W 89TH New York, NY 10024",
3662,"307 WEST 37TH   STREET                    New York, NY 10018",
3663,"225 WEST 83RD STREET New York, NY 10024",
3664,"225 EAST 79 STREET New York, NY 10075",
3665,"305 WEST 86TH   STREET New York, NY 10024",
3666,"215 WEST 90TH   STREET                    New York, NY 10024",
3667,"215 WEST 95TH   STREET New York, NY 10025",
3668,"2373 BROADWAY New York, NY 10024",
3669,"23 CATHERINE STREET                       New York, NY 10038",
3670,"250 SOUTH STREET                          New York, NY 10002",
3671,"26 WEST 127 STREET New York, NY 10027",
3672,"226 EAST 95TH STREET New York, NY 10128",
3673,"24 WEST 30TH   STREET                     New York, NY 10001",
3674,"236 EAST 81ST STREET                      New York, NY 10028",
3675,"223 WEST 28TH   STREET New York, NY 10001",
3676,"2262 8 AVENUE                             New York, NY 10027",
3677,"2166 BROADWAY New York, NY 10024",
3678,"225 EAST 81ST   STREET                    New York, NY 10028",
3679,"302 EAST 19TH   STREET New York, NY 10003",
3680,"24 SECOND AVENUE                          New York, NY 10003",
3681,"305 EAST 85TH   STREET New York, NY 10028",
3682,"232 EAST 82ND STREET New York, NY 10028",
3683,"252 WEST 85TH   STREET New York, NY 10024",
3684,"2280 FREDERICK DOUGLAS BO New York, NY 10027",
3685,"29 EAST 9TH STREET New York, NY 10003",
3686,"31 EAST 79TH STREET New York, NY 10075",
3687,"306 WEST 100TH STREET New York, NY 10025",
3688,"23 EAST 74TH STREET                       New York, NY 10021",
3689,"212 BROADWAY                              New York, NY 10038",
3690,"24 WEST 129 STREET                        New York, NY 10027",
3691,"239 ELIZABETH STREET                      New York, NY 10012",
3692,"30 EAST 95TH   STREET New York, NY 10128",
3693,"250 E 65 STREET                           New York, NY 10065",
3694,"305 SECOND AVENUE                         New York, NY 10003",
3695,"301 E 79TH STREET                         New York, NY 10075",
3696,"215 CHRYSTIE STREET New York, NY 10002",
3697,"303-305 EAST 93RD   STREET                New York, NY 10128",
3698,"247 WEST 122ND STREET                     New York, NY 10027",
3699,"215 PARK ROW New York, NY 10038",
3700,"235 EAST 73 STREET New York, NY 10021",
3701,"255 WEST 85 STREET                        New York, NY 10024",
3702,"216 BOWERY                                New York, NY 10012",
3703,"255 WEST 92ND   STREET                    New York, NY 10025",
3704,"219 WEST 81 STREET                        New York, NY 10024",
3705,"265 WEST 122 STREET                       New York, NY 10027",
3706,"249 EAST 7TH STREET New York, NY 10009",
3707,"218 EAST 82ND STREET New York, NY 10028",
3708,"225 W 83                                  New York, NY 10024",
3709,"215 W 92 ST New York, NY 10025",
3710,"215 EAST 80TH   STREET New York, NY 10075",
3711,"281 GRAND STREET                          New York, NY 10002",
3712,"211 EAST BROADWAY                         New York, NY 10002",
3713,"28 WEST 127 STREET                        New York, NY 10027",
3714,"220 AVENUE A                              New York, NY 10009",
3715,"283 BROOME STREET New York, NY 10002",
3716,"271 CENTRAL PARK WEST New York, NY 10024",
3717,"305 WEST 39TH   STREET New York, NY 10018",
3718,"221 EAST 78TH   STREET New York, NY 10075",
3719,"27 EAST 65TH STREET New York, NY 10065",
3720,"273 WATER STREET                          New York, NY 10038",
3721,"3060 BROADWAY                             New York, NY 10027",
3722,"28 EAST 72ND STREET                       New York, NY 10021",
3723,"213 MOTT STREET New York, NY 10012",
3724,"304 EAST 65TH                             New York, NY 10065",
3725,"31 WEST 27TH STREET New York, NY 10001",
3726,"255 BOWERY New York, NY 10002",
3727,"239 E 79TH STREET New York, NY 10075",
3728,"243 MULBERRY New York, NY 10012",
3729,"259 BOWERY                                New York, NY 10002",
3730,"239 WEST 120 STREET                       New York, NY 10027",
3731,"232 EAST 68TH   STREET New York, NY 10065",
3732,"252 EAST 89TH   STREET New York, NY 10128",
3733,"215 WEST 88 STREET New York, NY 10024",
3734,"215 WEST 78TH ST New York, NY 10024",
3735,"252 SEVENTH AVENUE                        New York, NY 10001",
3736,"225 EAST 82ND   STREET New York, NY 10028",
3737,"245 10TH AVENUE                           New York, NY 10001",
3738,"215 EAST 77TH   STREET                    New York, NY 10075",
3739,"300 WEST 109TH STREET New York, NY 10025",
3740,"251 CHERRY STREET                         New York, NY 10002",
3741,"240 WEST 98TH ST New York, NY 10025",
3742,"309 1 AVENUE New York, NY 10003",
3743,"220 EAST 65TH STREET New York, NY 10065",
3744,"225 WEST 83RD STREET                      New York, NY 10024",
3745,"22 EAST 8TH   STREET                      New York, NY 10003",
3746,"30 EAST 85TH New York, NY 10028",
3747,"301 EAST 79TH   STREET                    New York, NY 10075",
3748,"220 LAFAYETTE STREET                      New York, NY 10012",
