,Full Address,LatLong
3277,"537 EAST 87TH STREET                      New York, NY 10128",
3278,"111 EAST 75TH   STREET New York, NY 10021",
3279,"901 LEXINGTON AVENUE New York, NY 10065",
3280,"435 EAST 86TH   STREET New York, NY 10028",
3281,"129 EAST 90TH   STREET                    New York, NY 10128",
3282,"829 PARK AVENUE New York, NY 10021",
3283,"1438 3 AVENUE New York, NY 10028",
3284,"55 E 87TH STREET New York, NY 10128",
3285,"17 EAST 80TH STREET New York, NY 10075",
3286,"524 EAST 72ND STREET New York, NY 10021",
3287,"14 EAST 75 STREET New York, NY 10021",
3288,"350 EAST 86TH   STREET                    New York, NY 10028",
3289,"63 EAST 90TH STREET                       New York, NY 10128",
3290,"125 EAST 74TH STREET New York, NY 10021",
3291,"332 E 84 ST New York, NY 10028",
3292,"955 LEXINGTON AVENUE                      New York, NY 10021",
3293,"103 EAST 84TH STREET New York, NY 10028",
3294,"188 EAST 78TH ST                          New York, NY 10075",
3295,"232 EAST 88TH STREET                      New York, NY 10128",
3296,"120 EAST 83RD STREET New York, NY 10028",
3297,"570 PARK AVENUE New York, NY 10065",
3298,"225 EAST 86TH   STREET                    New York, NY 10028",
3299,"930 FIFTH AVENUE New York, NY 10021",
3300,"12 EAST 77TH STREET                       New York, NY 10075",
3301,"170 EAST 78TH   STREET New York, NY 10075",
3302,"1270 3 AVENUE New York, NY 10021",
3303,"111/2 EAST 76TH   STREET                  New York, NY 10021",
3304,"238 EAST 89TH   STREET                    New York, NY 10128",
3305,"501-03 EAST 87TH STREET                   New York, NY 10128",
3306,"111 EAST 85TH   STREET New York, NY 10028",
3307,"417 E 90TH STREET New York, NY 10128",
3308,"155 EAST 73RD STREET New York, NY 10021",
3309,"153 EAST 87TH   STREET New York, NY 10128",
3310,"234 EAST 70TH   STREET                    New York, NY 10021",
3311,"40 EAST 84 STREET New York, NY 10028",
3312,"445 EAST 86 STREET New York, NY 10028",
3313,"113 EAST 81ST STREET                      New York, NY 10028",
3314,"127 EAST 90TH   STREET                    New York, NY 10128",
3315,"140 EAST 63RD STREET                      New York, NY 10065",
3316,"500A EAST87TH STREET                      New York, NY 10128",
3317,"520 EAST 90TH   STREET New York, NY 10128",
3318,"1523 2 AVENUE New York, NY 10075",
3319,"1760 SECOND AVENUE New York, NY 10128",
3320,"500A EAST 87TH STREET                     New York, NY 10128",
3321,"1 EAST END AVENUE New York, NY 10075",
3322,"233 EAST 69TH STREET New York, NY 10021",
3323,"225 EAST 67TH   STREET                    New York, NY 10065",
3324,"115 EAST 79TH   STREET                    New York, NY 10075",
3325,"130 EAST 94TH   STREET New York, NY 10128",
3326,"163 EAST 62ND STREET                      New York, NY 10065",
3327,"419 EAST 78TH   STREET New York, NY 10075",
3328,"111 EAST 85TH   STREET                    New York, NY 10028",
3329,"11 EAST 87 STREET New York, NY 10128",
3330,"515 E 89TH                                New York, NY 10128",
3331,"410 EAST 64TH   STREET                    New York, NY 10065",
3332,"128 EAST 93RD STREET                      New York, NY 10128",
3333,"1621 2 AVENUE                             New York, NY 10028",
3334,"5 EAST 88TH STREET New York, NY 10128",
3335,"114 EAST 61ST   STREET                    New York, NY 10065",
3336,"571 PARK AVENUE New York, NY 10065",
3337,"302 EAST 88TH   STREET New York, NY 10128",
3338,"46 EAST 92ND STREET New York, NY 10128",
3339,"20 EAST END AVENUE New York, NY 10028",
3340,"200 EAST 62 STREET New York, NY 10065",
3341,"301 EAST 63 STREET New York, NY 10065",
3342,"300 EAST 77                               New York, NY 10075",
3343,"30 EAST 95TH   STREET New York, NY 10128",
3344,"171 EAST 84TH   STREET                    New York, NY 10028",
3345,"250 EAST 87TH New York, NY 10028",
3346,"129 EAST 69 STREET New York, NY 10021",
3347,"167 EAST 79TH STREET                      New York, NY 10075",
3348,"525 PARK AVENUE                           New York, NY 10065",
3349,"1356 1 AVENUE                             New York, NY 10021",
3350,"213 EAST 88TH   STREET New York, NY 10128",
3351,"1472 YORK AVENUE                          New York, NY 10075",
3352,"241 EAST 76 STREET New York, NY 10075",
3353,"40 EAST 80TH ST New York, NY 10075",
3354,"1585 2 AVENUE                             New York, NY 10028",
3355,"237 EAST 88TH STREET New York, NY 10128",
3356,"530 PARK AVENUE                           New York, NY 10065",
3357,"75 EAST END AVE New York, NY 10028",
3358,"223 EAST 74TH   STREET                    New York, NY 10021",
3359,"870 FIFTH AVENUE New York, NY 10065",
3360,"124 EAST 79TH ST                          New York, NY 10075",
3361,"513 EAST 75TH   STREET                    New York, NY 10021",
3362,"301 EAST 79 STREET                        New York, NY 10075",
3363,"204 EAST 90 STREET New York, NY 10128",
3364,"430 E 85 STREET New York, NY 10028",
3365,"64 EAST 94TH   STREET New York, NY 10128",
3366,"188 EAST 64 STREET                        New York, NY 10065",
3367,"152 EAST 83RD STREET New York, NY 10028",
3368,"1462 SECOND AVENUE                        New York, NY 10075",
3369,"145 EAST 76TH   STREET                    New York, NY 10021",
3370,"1361 MADISON AVE. New York, NY 10128",
3371,"401 E 84TH ST                             New York, NY 10028",
3372,"405 EAST 82ND STREET New York, NY 10028",
3373,"315 EAST 72 STREET New York, NY 10021",
3374,"22 EAST 82ND STREET                       New York, NY 10028",
3375,"425 EAST 86TH STREET New York, NY 10028",
3376,"449 EAST 83RD   STREET                    New York, NY 10028",
3377,"123 EAST 74TH STREET New York, NY 10021",
3378,"315 EAST 70TH STREET New York, NY 10021",
3379,"166 EAST 92ND STREET New York, NY 10128",
3380,"200 EAST 69TH   STREET New York, NY 10021",
3381,"155 EAST 93RD STREET New York, NY 10128",
3382,"420 EAST 86TH STREET New York, NY 10028",
3383,"345 E 73 ST New York, NY 10021",
3384,"1 EAST 66TH   STREET New York, NY 10065",
3385,"235 EAST 73 STREET New York, NY 10021",
3386,"546 EAST 87TH   STREET                    New York, NY 10128",
3387,"300 EAST 93RD STREET                      New York, NY 10128",
3388,"212 EAST 95TH   STREET New York, NY 10128",
3389,"131 E 81ST STREET New York, NY 10028",
3390,"910 5TH AVENUE New York, NY 10021",
3391,"438 EAST 88TH   STREET                    New York, NY 10128",
3392,"451 EAST 84TH ST New York, NY 10028",
3393,"151 EAST 78TH   STREET                    New York, NY 10075",
3394,"502 EAST 81ST ST                          New York, NY 10028",
3395,"510 EAST 86 STREET New York, NY 10028",
3396,"1445 1 AVENUE New York, NY 10021",
3397,"44 EAST 67TH   STREET New York, NY 10065",
3398,"222 EAST 82ND   STREET New York, NY 10028",
3399,"415 EAST 80TH STREET New York, NY 10075",
3400,"400 EAST 90TH STREET                      New York, NY 10128",
3401,"155 EAST 86TH   STREET New York, NY 10028",
3402,"9 EAST 96TH   STREET New York, NY 10128",
3403,"203 EAST 89TH   STREET New York, NY 10128",
3404,"422 EAST 72ND STREET                      New York, NY 10021",
3405,"422 EAST 84TH STREET                      New York, NY 10028",
3406,"27 EAST 65TH STREET New York, NY 10065",
3407,"152 EAST 78TH STREET                      New York, NY 10075",
3408,"460 EAST 79TH   STREET                    New York, NY 10075",
3409,"1 EAST END AVE New York, NY 10075",
3410,"169 EAST 69TH STREET New York, NY 10021",
3411,"150 EAST 85TH   STREET New York, NY 10028",
3412,"1220 LEXINGTON AVENUE New York, NY 10028",
3413,"408 EAST 79TH   STREET                    New York, NY 10075",
3414,"220 EAST 67 STREET New York, NY 10065",
3415,"200 EAST END AVENUE New York, NY 10128",
3416,"225 EAST 73RD   STREET New York, NY 10021",
3417,"421 EAST 84TH STREET New York, NY 10028",
3418,"166 EAST 83RD   STREET                    New York, NY 10028",
3419,"209 EAST 88 New York, NY 10128",
3420,"129 EAST 82ND   STREET New York, NY 10028",
3421,"168 EAST 74TH STREET New York, NY 10021",
3422,"25 EAST END AVENUE New York, NY 10028",
3423,"506 EAST 84TH   STREET New York, NY 10028",
3424,"240 EAST 76TH   STREET New York, NY 10021",
3425,"212 EAST 70TH   STREET New York, NY 10021",
3426,"370 EAST 76 STREET New York, NY 10021",
3427,"233 EAST 88TH STREET New York, NY 10128",
3428,"515 EAST 77TH STREET New York, NY 10075",
3429,"226 EAST 95TH STREET New York, NY 10128",
3430,"1030 3 AVENUE New York, NY 10065",
3431,"142 EAST 71ST STREET New York, NY 10021",
3432,"239 E 79TH STREET New York, NY 10075",
3433,"138 EAST 78TH   STREET                    New York, NY 10075",
3434,"13 EAST 75TH   STREET New York, NY 10021",
3435,"1402 YORK AVENUE New York, NY 10021",
3436,"170 EAST END AVENUE New York, NY 10128",
3437,"1021 PARK AVENUE New York, NY 10028",
3438,"30 EAST 70TH   STREET                     New York, NY 10021",
3439,"305 EAST 72ND STREET New York, NY 10021",
3440,"517 EAST 87TH STREET New York, NY 10128",
3441,"630 PARK AVENUE New York, NY 10065",
3442,"200 EAST 69 STREET                        New York, NY 10021",
3443,"1413 YORK AVENUE                          New York, NY 10021",
3444,"170 EAST 87TH   STREET                    New York, NY 10128",
3445,"168 EAST 90TH STREET New York, NY 10128",
3446,"161 EAST 96 STREET                        New York, NY 10128",
3447,"301 EAST 87 STREET New York, NY 10128",
3448,"68 EAST 93RD STREET New York, NY 10128",
3449,"502 EAST 74TH STREET New York, NY 10021",
3450,"444 E 84TH ST New York, NY 10028",
3451,"179 EAST 70TH STREET New York, NY 10021",
3452,"151 EAST 78 STREET                        New York, NY 10075",
3453,"900 FIFTH AVENUE New York, NY 10021",
3454,"244 EAST 90TH STREET New York, NY 10128",
3455,"438 EAST 66TH   STREET New York, NY 10065",
3456,"1122 MADISON AVENUE                       New York, NY 10028",
3457,"16 EAST 80 STREET New York, NY 10075",
3458,"870 5TH AVENUE New York, NY 10065",
3459,"55 EAST 76 STREET New York, NY 10021",
3460,"509 EAST 83RD STREET New York, NY 10028",
3461,"169 EAST 61ST STREET New York, NY 10065",
3462,"201 EAST 83 STREET New York, NY 10028",
3463,"533 EAST 84TH STREET New York, NY 10028",
3464,"111 EAST 88TH   STREET                    New York, NY 10128",
3465,"141 EAST 88TH   STREET New York, NY 10128",
3466,"1356 FIRST AVENUE                         New York, NY 10021",
3467,"6 EAST 79TH   STREET New York, NY 10075",
3468,"60 EAST 86TH   STREET New York, NY 10028",
3469,"150 EAST 73RD STREET New York, NY 10021",
3470,"166 EAST 96TH STREET New York, NY 10128",
3471,"215 EAST 73RD  STREET New York, NY 10021",
3472,"340 E 93RD. ST. New York, NY 10128",
3473,"516 EAST 82ND   STREET New York, NY 10028",
3474,"235 EAST 62ND   STREET                    New York, NY 10065",
3475,"1422 3RD  AVENUE                          New York, NY 10028",
3476,"450 EAST 83RD   STREET                    New York, NY 10028",
3477,"18 EAST 81ST STREET New York, NY 10028",
3478,"3 EAST 77TH ST New York, NY 10075",
3479,"532 EAST 79TH   STREET                    New York, NY 10075",
3480,"145 EAST 62ND   STREET                    New York, NY 10065",
3481,"1485 FIRST AVENUE                         New York, NY 10075",
3482,"321 EAST 71 STREET New York, NY 10021",
3483,"825 FIFTH AVENUE New York, NY 10065",
3484,"304 EAST 65 STREET                        New York, NY 10065",
3485,"515 EAST 79TH STREET New York, NY 10075",
3486,"403 E. 62ND STREET                        New York, NY 10065",
3487,"1125 PARK AVENUE New York, NY 10128",
3488,"108 EAST 86TH   STREET New York, NY 10028",
3489,"55 EAST 87TH STREET New York, NY 10128",
3490,"452 EAST 84TH   STREET                    New York, NY 10028",
3491,"56 EAST 66TH   STREET                     New York, NY 10065",
3492,"57 EAST 82ND STREET                       New York, NY 10028",
3493,"920 FIFTH AVE New York, NY 10021",
3494,"1088 PARK AVENUE New York, NY 10128",
3495,"11 EAST 68                                New York, NY 10065",
3496,"151 EAST 83 STREET New York, NY 10028",
3497,"180 EAST 79 STREET New York, NY 10075",
3498,"403 EAST 73RD   STREET                    New York, NY 10021",
3499,"313 EAST 92 STREET                        New York, NY 10128",
3500,"315 EAST 68TH STREET New York, NY 10065",
3501,"950 MADISON AVENUE New York, NY 10021",
3502,"435 EAST 87TH   STREET                    New York, NY 10128",
3503,"1049 FIFTH AVENUE New York, NY 10028",
3504,"422 EAST 72 STREET                        New York, NY 10021",
3505,"250 EAST 87TH STREET New York, NY 10028",
3506,"503 EAST 78TH   STREET                    New York, NY 10075",
3507,"71 EAST 77TH New York, NY 10075",
3508,"531 EAST 84 STREET New York, NY 10028",
3509,"223 EAST 62 STREET                        New York, NY 10065",
3510,"460 EAST 79TH   STREET New York, NY 10075",
3511,"1488 SECOND AVENUE                        New York, NY 10075",
3512,"175 EAST 78TH   STREET New York, NY 10075",
3513,"433 E 85TH STREET                         New York, NY 10028",
3514,"301 EAST 62 STREET New York, NY 10065",
3515,"301 EAST 75 STREET New York, NY 10021",
3516,"408 EAST 79TH STREET                      New York, NY 10075",
3517,"1435 2 AVENUE                             New York, NY 10021",
3518,"10 EAST 85TH STREET New York, NY 10028",
3519,"420 EAST 72ND   STREET New York, NY 10021",
3520,"216 EAST 75TH   STREET                    New York, NY 10021",
3521,"403 EAST 90TH   STREET New York, NY 10128",
3522,"521 PARK AVENUE New York, NY 10065",
3523,"200 E 61 STREET                           New York, NY 10065",
3524,"14 EAST 95TH   STREET                     New York, NY 10128",
3525,"206 EAST 81ST   STREET                    New York, NY 10028",
3526,"817 5 AVENUE                              New York, NY 10065",
3527,"309 EAST 75TH   STREET                    New York, NY 10021",
3528,"255 EAST 74TH   STREET New York, NY 10021",
3529,"212 EAST 70TH STREET New York, NY 10021",
3530,"305 EAST 85TH   STREET New York, NY 10028",
3531,"694-696 MADISON AVENUE                    New York, NY 10065",
3532,"1070 PARK AVENUE New York, NY 10128",
3533,"425 EAST 85TH STREET                      New York, NY 10028",
3534,"530 EAST 86TH STREET New York, NY 10028",
3535,"800 PARK AVENUE New York, NY 10021",
3536,"134 EAST 65TH   STREET                    New York, NY 10065",
3537,"923 5 AVENUE                              New York, NY 10021",
3538,"431 EAST 82ND STREET New York, NY 10028",
3539,"404 EAST 66TH   STREET                    New York, NY 10065",
3540,"16 EAST 80TH STREET New York, NY 10075",
3541,"27 EAST 65 STREET New York, NY 10065",
3542,"791 MADISON AVENUE                        New York, NY 10065",
3543,"111 EAST 85 STREET New York, NY 10028",
3544,"420 EAST 86TH   STREET                    New York, NY 10028",
3545,"1597 YORK AVENUE                          New York, NY 10028",
3546,"166 EAST 93RD   STREET                    New York, NY 10128",
3547,"425 EAST 80TH   STREET                    New York, NY 10075",
