,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,ADDRESS_clean,FullAddress,LAT_LONG
6264,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1087, ,R4,510 EAST 80TH STREET,14D,10075,1,0,1,0,0,1986,2,R4,1300000,4/3/17 0:00,510 EAST 80TH STREET,"510 EAST 80TH STREET New York, NY 10075","[40.7716811, -73.9494145]"
6265,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1049, ,R4,510 EAST 80TH   STREET,8A,10075,1,0,1,0,0,1986,2,R4,755000,12/20/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6266,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1055, ,R4,510 EAST 80TH   STREET,8G,10075,1,0,1,0,0,1986,2,R4,700000,5/15/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6267,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1066, ,R4,510 EAST 80TH   STREET,10D,10075,1,0,1,0,0,1986,2,R4,1675000,3/1/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6268,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1067, ,R4,510 EAST 80TH   STREET,10E,10075,1,0,1,0,0,1986,2,R4,0,3/1/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6269,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1069, ,R4,510 EAST 80TH   STREET,10G,10075,1,0,1,0,0,1986,2,R4,759000,12/8/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6270,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1576,1091, ,R4,510 EAST 80TH   STREET,15C,10075,1,0,1,0,0,1986,2,R4,1450000,10/12/17 0:00,510 EAST 80TH   STREET,"510 EAST 80TH   STREET New York, NY 10075","(40.7716195, -73.9494035899885)"
6271,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1021, ,R4,520 EAST 81ST   STREET,2J,10028,1,0,1,0,0,1964,2,R4,550000,11/3/17 0:00,520 EAST 81ST   STREET,"520 EAST 81ST   STREET New York, NY 10028",0
6272,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1022, ,R4,520 EAST 81ST STREET,2K,10028,1,0,1,0,0,1964,2,R4,515000,7/17/17 0:00,520 EAST 81ST STREET,"520 EAST 81ST STREET New York, NY 10028","[40.7720164, -73.9483813]"
6273,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1148, ,R4,520 EAST 81ST STREET,12F,10028,1,0,1,0,0,0,2,R4,670000,3/31/17 0:00,520 EAST 81ST STREET,"520 EAST 81ST STREET New York, NY 10028","[40.7720164, -73.9483813]"
6274,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1208, ,R4,525 EAST 80TH   STREET,2C,10075,1,0,1,0,0,1981,2,R4,2110000,8/2/17 0:00,525 EAST 80TH   STREET,"525 EAST 80TH   STREET New York, NY 10075",0
6275,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1211, ,R4,525 EAST 80TH STREET,3A,10075,1,0,1,0,0,1981,2,R4,0,3/7/17 0:00,525 EAST 80TH STREET,"525 EAST 80TH STREET New York, NY 10075",0
6276,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1266, ,R4,525 EAST 80TH STREET,PHA,10075,1,0,1,0,0,1981,2,R4,1350000,4/28/17 0:00,525 EAST 80TH STREET,"525 EAST 80TH STREET New York, NY 10075",0
6277,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1310, ,R4,507 EAST 80TH STREET,5R,10075,1,0,1,0,0,1925,2,R4,845000,4/27/17 0:00,507 EAST 80TH STREET,"507 EAST 80TH STREET New York, NY 10075",0
6278,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1404, ,R4,20 EAST END AVENUE,3A,10028,1,0,1,0,0,2014,2,R4,6275000,7/14/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6279,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1410, ,R4,20 EAST END AVENUE,4C,10028,1,0,1,0,0,2014,2,R4,4200000,1/16/18 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6280,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1410, ,R4,20 EAST END AVENUE,4C,10028,1,0,1,0,0,2014,2,R4,4577033,6/23/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6281,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1414, ,R4,20 EAST END AVENUE,5C,10028,1,0,1,0,0,2014,2,R4,4714497,3/8/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6282,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1416, ,R4,20 EAST END AVENUE,6A,10028,1,0,1,0,0,2014,2,R4,6640158,12/28/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6283,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1418, ,R4,20 EAST END AVENUE,6C,10028,1,0,1,0,0,2014,2,R4,7970861,6/19/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6284,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1425, ,R4,20 EAST END AVENUE,9B,10028,1,0,1,0,0,2014,2,R4,8145000,5/1/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6285,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1426, ,R4,20 EAST END AVENUE,9C,10028,1,0,1,0,0,2014,2,R4,5564736,5/17/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6286,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1427, ,R4,20 EAST END AVENUE,10A,10028,1,0,1,0,0,2014,2,R4,8140000,12/21/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6287,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1428, ,R4,20 EAST END AVENUE,10B,10028,1,0,1,0,0,2014,2,R4,8451475,3/29/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6288,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1429, ,R4,20 EAST END AVENUE,10C,10028,1,0,1,0,0,2014,2,R4,5646196,5/17/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6289,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1430, ,R4,20 EAST END AVENUE,11A,10028,1,0,1,0,0,2014,2,R4,8159237,3/8/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6290,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1434, ,R4,20 EAST END AVENUE,12B,10028,1,0,1,0,0,2014,2,R4,14784990,4/11/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6291,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1436, ,R4,20 EAST END AVENUE,14A,10028,1,0,1,0,0,2014,2,R4,10157043,3/15/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6292,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1437, ,R4,20 EAST END AVENUE,14B,10028,1,0,1,0,0,2014,2,R4,14601705,3/29/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6293,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1438, ,R4,20 EAST END AVENUE,15A,10028,1,0,1,0,0,2014,2,R4,8767132,3/23/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6294,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1439, ,R4,20 EAST END AVENUE,15B,10028,1,0,1,0,0,2014,2,R4,12267876,4/14/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6295,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1440, ,R4,20 EAST END AVENUE,16A,10028,1,0,1,0,0,2014,2,R4,9103155,3/30/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6296,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1577,1441, ,R4,20 EAST END AVENUE,16B,10028,1,0,1,0,0,2014,2,R4,11149837,5/12/17 0:00,20 EAST END AVENUE,"20 EAST END AVENUE New York, NY 10028",0
6297,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1009, ,R4,500A EAST 87TH   STREET,2G,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6298,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1011, ,R4,500A EAST 87TH   STREET,3B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6299,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1012, ,R4,500A EAST 87TH   STREET,3C,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6300,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1015, ,R4,500A EAST 87TH   STREET,3F,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6301,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1016, ,R4,500A EAST 87TH   STREET,3G,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6302,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1021, ,R4,500A EAST 87TH   STREET,4E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6303,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1027, ,R4,500A EAST 87TH   STREET,5E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6304,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1029, ,R4,500A EAST 87TH   STREET,5G,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6305,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1031, ,R4,500A EAST 87TH   STREET,6B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6306,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1037, ,R4,500A EAST 87TH   STREET,7B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6307,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1038, ,R4,500A EAST 87TH   STREET,7CC,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6308,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1039, ,R4,500A EAST 87TH   STREET,7E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6309,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1042, ,R4,500A EAST 87TH   STREET,8A,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6310,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1046, ,R4,500A EAST 87TH   STREET,8E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6311,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1047, ,R4,500A EAST 87TH   STREET,8GG,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6312,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1050, ,R4,500A EAST 87TH   STREET,9CC,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6313,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1053, ,R4,500A EAST 87TH   STREET,9G,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6314,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1057, ,R4,500A EAST 87TH   STREET,10E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6315,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1058, ,R4,500A EAST 87TH   STREET,10F,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6316,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1059, ,R4,500A EAST 87TH   STREET,10G,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6317,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1061, ,R4,500A EAST 87TH   STREET,11B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6318,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1067, ,R4,500A EAST 87TH   STREET,12A,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6319,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1074, ,R4,500A EAST 87TH   STREET,14B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6320,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1075, ,R4,500A EAST 87TH   STREET,14C,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6321,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1078, ,R4,500A EAST 87TH   STREET,14F,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6322,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1080, ,R4,500A EAST 87TH   STREET,15A,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6323,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1085, ,R4,500A EAST 87TH   STREET,15GG,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6324,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1088, ,R4,500A EAST 87TH   STREET,16E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6325,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1091, ,R4,500A EAST 87TH   STREET,17B,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6326,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1583,1093, ,R4,500A EAST 87TH   STREET,17E,10128,1,0,1,0,0,1963,2,R4,0,1/1/18 0:00,500A EAST 87TH   STREET,"500A EAST 87TH   STREET New York, NY 10128",0
6327,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1011, ,R4,170 EAST END AVENUE,M2DUP,10128,1,0,1,0,0,2005,2,R4,6600000,3/24/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6328,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1042, ,R4,170 EAST END AVENUE,4M,10128,1,0,1,0,0,2005,2,R4,2300000,6/12/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6329,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1060, ,R4,170 EAST END AVENUE,7E,10128,1,0,1,0,0,2005,2,R4,3800000,8/31/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6330,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1066, ,R4,170 EAST END AVENUE,8D,10128,1,0,1,0,0,2005,2,R4,4500000,8/23/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6331,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1073, ,R4,170 EAST END AVENUE,10C/D,10128,1,0,1,0,0,2005,2,R4,9237500,5/9/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6332,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1078, ,R4,170 EAST END AVENUE,11D,10128,1,0,1,0,0,2005,2,R4,3825000,11/14/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6333,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1079, ,R4,170 EAST END AVENUE,11F,10128,1,0,1,0,0,2005,2,R4,4900000,3/31/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6334,1,UPPER EAST SIDE (79-96),13 CONDOS - ELEVATOR APARTMENTS            ,2,1584,1091, ,R4,170 EAST END AVENUE,16C,10128,1,0,1,0,0,2005,2,R4,8050000,7/20/17 0:00,170 EAST END AVENUE,"170 EAST END AVENUE New York, NY 10128",0
6335,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1491,21, ,S9,1041 MADISON AVENUE, ,10075,6,2,8,1540,6160,1920,2,S9,21150000,9/11/17 0:00,1041 MADISON AVENUE,"1041 MADISON AVENUE New York, NY 10075",0
6336,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1491,121, ,S4,1039 MADISON AVE, ,10075,4,1,5,1540,7700,1925,2,S4,26000000,2/15/18 0:00,1039 MADISON AVE,"1039 MADISON AVE New York, NY 10075",0
6337,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1505,108, ,S9,9 EAST 93RD STREET, ,10128,4,2,6,2064,9211,1925,2,S9,0,1/22/18 0:00,9 EAST 93RD STREET,"9 EAST 93RD STREET New York, NY 10128","[40.7858195, -73.9562681]"
6338,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1523,23, ,S9,1449 LEXINGTON AVENUE, ,10128,5,2,7,1868,4256,1910,2,S9,0,1/22/18 0:00,1449 LEXINGTON AVENUE,"1449 LEXINGTON AVENUE New York, NY 10128","[40.7845554, -73.9515843]"
6339,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1548,47, ,S3,308 EAST 86TH   STREET, ,10028,3,1,4,1839,4185,1925,2,S3,12488851,1/12/18 0:00,308 EAST 86TH   STREET,"308 EAST 86TH   STREET New York, NY 10028","(40.77742, -73.9513280830189)"
6340,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2A,1548,47, ,S3,308 EAST 86TH STREET, ,10028,3,1,4,1839,4185,1925,2,S3,0,11/2/17 0:00,308 EAST 86TH STREET,"308 EAST 86TH STREET New York, NY 10028",0
6341,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1559,48, ,S5,1526 1 AVENUE, ,10075,6,1,7,1875,7575,1910,2,S5,2175000,9/13/17 0:00,1526 1 AVENUE,"1526 1 AVENUE New York, NY 10075",0
6342,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1559,49, ,S5,1524 1ST AVENUE, ,10075,6,1,7,1875,7375,1910,2,S5,2625000,9/13/17 0:00,1524 1ST AVENUE,"1524 1ST AVENUE New York, NY 10075","[40.7726839, -73.9521239]"
6343,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1559,50, ,S5,1522 1 AVENUE, ,10075,6,1,7,1875,6100,1910,2,S5,2775000,9/13/17 0:00,1522 1 AVENUE,"1522 1 AVENUE New York, NY 10075",0
6344,1,UPPER EAST SIDE (79-96),14 RENTALS - 4-10 UNIT                     ,2B,1577,49, ,S9,500 EAST 81ST STREET, ,10028,6,2,8,1825,7925,1920,2,S9,0,10/3/17 0:00,500 EAST 81ST STREET,"500 EAST 81ST STREET New York, NY 10028",0
6345,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1501,1106, ,R1,1110 PARK AVENUE,F,10128,1,0,1,0,0,2013,2,R1,17000000,8/25/17 0:00,1110 PARK AVENUE,"1110 PARK AVENUE New York, NY 10128","[40.7826083, -73.95573929999999]"
6346,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1501,1107, ,R1,1110 PARK AVENUE,G,10128,1,0,1,0,0,2013,2,R1,13491812,4/12/17 0:00,1110 PARK AVENUE,"1110 PARK AVENUE New York, NY 10128","[40.7826083, -73.95573929999999]"
6347,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1507,1103, ,R1,3 EAST 95TH   STREET,3,10128,1,0,1,0,0,1920,2,R1,19800000,6/28/17 0:00,3 EAST 95TH   STREET,"3 EAST 95TH   STREET New York, NY 10128",0
6348,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1508,1101, ,R1,155 EAST 79TH   STREET,1,10075,1,0,1,0,0,2013,2,R1,8100000,9/8/17 0:00,155 EAST 79TH   STREET,"155 EAST 79TH   STREET New York, NY 10075",0
6349,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1508,1105, ,R1,155 EAST 79TH   STREET,5,10075,1,0,1,0,0,2013,2,R1,12577637,4/10/17 0:00,155 EAST 79TH   STREET,"155 EAST 79TH   STREET New York, NY 10075",0
6350,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1508,1102, ,R1,155 EAST 79TH STREET,2,10075,1,0,1,0,0,2013,2,R1,11000000,3/1/17 0:00,155 EAST 79TH STREET,"155 EAST 79TH STREET New York, NY 10075","[40.7750766, -73.9583689]"
6351,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1515,2103, ,R1,155 EAST 86TH   STREET,UU,10028,1,0,1,0,0,1930,2,R1,0,3/31/17 0:00,155 EAST 86TH   STREET,"155 EAST 86TH   STREET New York, NY 10028",0
6352,1,UPPER EAST SIDE (79-96),16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,2C,1515,2102, ,R8,155 EAST 86TH   STREET,LU2,10028,0,1,1,0,0,1930,2,R8,3300000,3/31/17 0:00,155 EAST 86TH   STREET,"155 EAST 86TH   STREET New York, NY 10028",0
6353,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1544,1206, ,R1,306 EAST 82ND STREET,5A,10028,1,0,1,0,0,2008,2,R1,2350000,12/22/17 0:00,306 EAST 82ND STREET,"306 EAST 82ND STREET New York, NY 10028","(40.7749146, -73.9532319002039)"
6354,1,UPPER EAST SIDE (79-96),15 CONDOS - 2-10 UNIT RESIDENTIAL          ,2C,1564,1002, ,R1,419 EAST 84 STREET,2,10028,1,0,1,0,0,1969,2,R1,0,5/4/17 0:00,419 EAST 84 STREET,"419 EAST 84 STREET New York, NY 10028","[40.775414, -73.949276]"
