"","sale_id","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"210",39137,"2016","HARLEM-EAST","1646","1002","217 EAST 96TH STREET, 23K","10029","06/30/2016",580000,-73.9483476187759,40.7847838123754
"211",39138,"2016","HARLEM-EAST","1646","1002","215 EAST 96TH STREET, 29C","10029","09/26/2016",1187500,-73.9483692765246,40.7847948010161
"212",47084,"2016","UPPER EAST SIDE (59-79)","1451","42","324 EAST 77TH   STREET","10075","05/13/2016",1250000,-73.9552607319651,40.7716943099893
"213",47086,"2016","UPPER EAST SIDE (59-79)","1453","42","322 EAST 79TH   STREET","10075","01/06/2016",4500000,-73.9543319651123,40.7730223993126
"214",47101,"2016","UPPER EAST SIDE (59-79)","1379","45","44 EAST 65TH STREET, 3B","10065","02/08/2016",984000,-73.9682131786756,40.767136853269
"215",47102,"2016","UPPER EAST SIDE (59-79)","1387","33","59 EAST 72ND STREET, 4D","10021","05/20/2016",545400,-73.9647307449288,40.7714972319388
"216",47103,"2016","UPPER EAST SIDE (59-79)","1387","33","57 EAST 72ND   STREET, 2D","10021","05/16/2016",520000,-73.9647596217079,40.7715082197313
"217",47105,"2016","UPPER EAST SIDE (59-79)","1409","144","186 EAST 75TH STREET, 3","10021","01/15/2016",950000,-73.9597085341682,40.7719100408197
"218",47106,"2016","UPPER EAST SIDE (59-79)","1412","45","166 EAST 78TH STREET, 3B","10075","12/07/2016",965000,-73.9587035763762,40.7739764732822
"219",47107,"2016","UPPER EAST SIDE (59-79)","1412","151","150 EAST 78TH STREET, 4","10075","03/16/2016",3568875,-73.959035652395,40.7741165734694
"220",47108,"2016","UPPER EAST SIDE (59-79)","1431","1","1337 THIRD AVENUE","10075","12/05/2016",100335,-73.9584950149006,40.7726204974857
"221",47109,"2016","UPPER EAST SIDE (59-79)","1432","36","236 EAST 78TH STREET, 5C","10075","04/22/2016",322000,-73.9568880136086,40.7732072815156
"222",47110,"2016","UPPER EAST SIDE (59-79)","1433","12","223 EAST 78TH STREET, 3B","10075","09/26/2016",325000,-73.9571009574373,40.7733171505376
"223",47111,"2016","UPPER EAST SIDE (59-79)","1441","33","338 EAST 67TH STREET, 14","10065","02/08/2016",445000,-73.9596981623629,40.7651854229209
"224",47112,"2016","UPPER EAST SIDE (59-79)","1447","36","328 EAST 73RD STREET, 3D","10021","07/12/2016",300000,-73.957042283895,40.7691259115194
"225",47113,"2016","UPPER EAST SIDE (59-79)","1447","36","328 EAST 73RD STREET, 4C","10021","10/18/2016",300000,-73.957042283895,40.7691259115194
"226",47114,"2016","UPPER EAST SIDE (59-79)","1447","36","328 EAST 73RD STREET, 4A","10021","09/21/2016",330000,-73.957042283895,40.7691259115194
"227",47115,"2016","UPPER EAST SIDE (59-79)","1447","36","328 EAST 73RD STREET, 5B","10021","12/13/2016",345000,-73.957042283895,40.7691259115194
"228",47116,"2016","UPPER EAST SIDE (59-79)","1447","37","326 EAST 73RD STREET, 1B","10021","09/07/2016",299000,-73.9570783769993,40.7691396486723
"229",47117,"2016","UPPER EAST SIDE (59-79)","1447","46","308 EAST 73RD STREET, 4B","10021","05/27/2016",444500,-73.9573815508812,40.7692687640069
"230",47118,"2016","UPPER EAST SIDE (59-79)","1451","37","336 EAST 77TH STREET, 18","10075","05/25/2016",410000,-73.9550586106756,40.7716091444122
"231",47119,"2016","UPPER EAST SIDE (59-79)","1451","37","336 EAST 77TH STREET, 12","10075","09/28/2016",420000,-73.9550586106756,40.7716091444122
"232",47120,"2016","UPPER EAST SIDE (59-79)","1451","39","332 EAST 77TH STREET, 12A","10075","02/25/2016",375000,-73.9551235781105,40.7716366171272
"233",47121,"2016","UPPER EAST SIDE (59-79)","1451","39","332 EAST 77TH STREET, 11","10075","07/18/2016",415000,-73.9551235781105,40.7716366171272
"234",47122,"2016","UPPER EAST SIDE (59-79)","1451","39","332 EAST 77TH STREET, 15","10075","08/03/2016",375000,-73.9551235781105,40.7716366171272
"235",47123,"2016","UPPER EAST SIDE (59-79)","1451","41","328 EAST 77TH   STREET, 4A","10075","09/16/2016",349000,-73.9551921559315,40.7716640912094
"236",47124,"2016","UPPER EAST SIDE (59-79)","1451","41","328 EAST 77TH   STREET, 3A","10075","10/12/2016",339000,-73.9551921559315,40.7716640912094
"237",47125,"2016","UPPER EAST SIDE (59-79)","1467","42","408 EAST 73RD STREET, 2A","10021","09/08/2016",475000,-73.9550391946132,40.7682825119355
"238",47126,"2016","UPPER EAST SIDE (59-79)","1471","36","424 EAST 77TH STREET, 3C","10075","02/12/2016",360000,-73.952929150696,40.7707107643235
"239",47127,"2016","UPPER EAST SIDE (59-79)","1471","36","424 EAST 77TH STREET, 1D","10075","10/06/2016",455000,-73.952929150696,40.7707107643235
"240",47129,"2016","UPPER EAST SIDE (59-79)","1484","22","531 EAST 72ND STREET, 1ACD","10021","01/14/2016",1305000,-73.9530548198918,40.7665690020502
"241",47130,"2016","UPPER EAST SIDE (59-79)","1484","23","535 EAST 72ND STREET, 2A","10021","08/02/2016",550000,-73.9530006864809,40.7665442773072
"242",47131,"2016","UPPER EAST SIDE (59-79)","1484","23","535 EAST 72ND STREET, 4B","10021","12/19/2016",620000,-73.9530006864809,40.7665442773072
"243",47132,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 5-O","10075","03/21/2016",470000,-73.9510920721447,40.7699551957007
"244",47133,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 3I","10075","05/06/2016",400000,-73.9510920721447,40.7699551957007
"245",47134,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 2M","10075","06/17/2016",335000,-73.9510920721447,40.7699551957007
"246",47135,"2016","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH STREET, 6E","10075","08/02/2016",411000,-73.9510090628794,40.7699194788141
"247",47136,"2016","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77 STREET, 1C","10075","08/04/2016",335000,-73.9510090628794,40.7699194788141
"248",47137,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 6M","10075","09/09/2016",330000,-73.9510920721447,40.7699551957007
"249",47138,"2016","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH STREET, 3N","10075","08/31/2016",620591,-73.9510090628794,40.7699194788141
"250",47139,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 1M","10075","09/30/2016",352500,-73.9510920721447,40.7699551957007
"251",47140,"2016","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH   STREET, 4L","10075","12/14/2016",475000,-73.9510090628794,40.7699194788141
"252",47141,"2016","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77 STREET, 5D","10075","12/21/2016",465000,-73.9510920721447,40.7699551957007
"253",47142,"2016","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH   STREET, 6J","10075","08/01/2016",475000,-73.9499654237136,40.7702923149801
"254",47143,"2016","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH   STREET, 1A","10075","08/10/2016",375000,-73.9499654237136,40.7702923149801
"255",47144,"2016","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 5M","10075","09/06/2016",400364,-73.9499654237136,40.7702923149801
"256",47145,"2016","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 4E","10075","09/06/2016",403067,-73.9499654237136,40.7702923149801
"257",47146,"2016","UPPER EAST SIDE (59-79)","1489","37","508 EAST 78TH STREET, 3F","10075","09/12/2016",624487,-73.950340771838,40.7704516722803
"258",47165,"2016","UPPER EAST SIDE (59-79)","1376","51","30 EAST 62ND STREET, 14A","10065","03/30/2016",2800000,-73.9698204697586,40.7653669273398
"259",47166,"2016","UPPER EAST SIDE (59-79)","1376","51","30 EAST 62ND STREET, 14D","10065","07/14/2016",1850000,-73.9698204697586,40.7653669273398
"260",47167,"2016","UPPER EAST SIDE (59-79)","1376","51","30 EAST 62ND STREET, 5CD","10065","06/02/2016",3400000,-73.9698204697586,40.7653669273398
"261",47168,"2016","UPPER EAST SIDE (59-79)","1376","51","30 EAST 62ND, PHA","10065","12/22/2016",1875000,-73.9698204697586,40.7653669273398
"262",47170,"2016","UPPER EAST SIDE (59-79)","1377","29","45 EAST 62ND   STREET, 3B","10065","05/18/2016",1863200,-73.969524499448,40.7652598045035
"263",47172,"2016","UPPER EAST SIDE (59-79)","1377","160","18 EAST 63RD STREET, 2","10065","03/22/2016",1150000,-73.9701341143785,40.7663139448875
"264",47173,"2016","UPPER EAST SIDE (59-79)","1377","160","18 EAST 63RD STREET, 1","10065","10/06/2016",830000,-73.9701341143785,40.7663139448875
"265",47174,"2016","UPPER EAST SIDE (59-79)","1378","64","14 EAST 64TH STREET, 1AB","10065","10/14/2016",1176078,-73.9700146369587,40.7670824413752
"266",47175,"2016","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, 13D","10065","01/05/2016",932500,-73.9709135311855,40.7671210981861
"267",47177,"2016","UPPER EAST SIDE (59-79)","1378","70","825 5 AVENUE, 2A","10065","03/03/2016",1500000,-73.9709135311855,40.7671210981861
"268",47178,"2016","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, SR 21","10065","03/15/2016",178000,-73.9709135311855,40.7671210981861
"269",47179,"2016","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, 3B","10065","09/15/2016",1707000,-73.9709135311855,40.7671210981861
"270",47180,"2016","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, 2","10065","10/20/2016",250000,-73.9709135311855,40.7671210981861
"271",47183,"2016","UPPER EAST SIDE (59-79)","1379","21","31 EAST 64TH   STREET, 1A","10065","05/11/2016",2775000,-73.9688704583181,40.7666155319265
"272",47184,"2016","UPPER EAST SIDE (59-79)","1379","21","29 EAST 64TH   STREET, 8A","10065","08/10/2016",4100000,-73.9688993323817,40.7666292634303
"273",47185,"2016","UPPER EAST SIDE (59-79)","1379","21","29 EAST 64TH STREET, 10C","10065","09/08/2016",2500000,-73.9688993323817,40.7666292634303
"274",47186,"2016","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH STREET, 89E","10065","02/02/2016",2300000,-73.9684225207926,40.7672274872867
"275",47188,"2016","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH STREET, 1011E","10065","09/16/2016",2775000,-73.9684225207926,40.7672274872867
"276",47190,"2016","UPPER EAST SIDE (59-79)","1380","23","27 EAST 65TH STREET, 4A","10065","04/12/2016",983700,-73.9684405582472,40.7672549396383
"277",47191,"2016","UPPER EAST SIDE (59-79)","1380","23","27 EAST 65TH STREET, 4F","10065","05/03/2016",1900000,-73.9684405582472,40.7672549396383
"278",47192,"2016","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH   STREET, 7A","10065","01/15/2016",999000,-73.9680327019779,40.7670791637744
"279",47193,"2016","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH STREET, 4E","10065","05/06/2016",1200000,-73.9680327019779,40.7670791637744
"280",47194,"2016","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH STREET, 1D","10065","02/09/2016",815000,-73.9680327019779,40.7670791637744
"281",47196,"2016","UPPER EAST SIDE (59-79)","1380","39","630 PARK AVENUE, GRN","10065","02/11/2016",2000000,-73.9667800068903,40.7670705751691
"282",47199,"2016","UPPER EAST SIDE (59-79)","1381","25","53 EAST 66TH STREET, 4D","10065","09/22/2016",2250000,-73.9676677596847,40.7677460339738
"283",47200,"2016","UPPER EAST SIDE (59-79)","1381","38","646 PARK AVENUE, S DOC","10065","08/17/2016",1836000,-73.9664042992773,40.7675837327819
"284",47201,"2016","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE, 7C","10065","10/20/2016",2200000,-73.9663356586003,40.7676797786748
"285",47204,"2016","UPPER EAST SIDE (59-79)","1382","62","14 EAST 68TH STREET, D","10065","01/27/2016",2650000,-73.9681542518341,40.7695741665515
"286",47205,"2016","UPPER EAST SIDE (59-79)","1382","69","860 FIFTH AVENUE, 4M","10065","02/22/2016",1599000,-73.9692048739141,40.7694701520271
"287",47207,"2016","UPPER EAST SIDE (59-79)","1382","69","860 FIFTH AVENUE, 6H","10065","06/30/2016",3850000,-73.9692048739141,40.7694701520271
"288",47208,"2016","UPPER EAST SIDE (59-79)","1382","69","860 FIFTH AVENUE, 18A","10065","08/29/2016",3800000,-73.9692048739141,40.7694701520271
"289",47210,"2016","UPPER EAST SIDE (59-79)","1383","1","870 5 AVENUE, 9H","10065","04/12/2016",4000000,-73.9684213000474,40.7698020534676
"290",47211,"2016","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 1G","10065","07/20/2016",1400000,-73.9684213000474,40.7698020534676
"291",47213,"2016","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 5A","10065","12/07/2016",4400000,-73.9684213000474,40.7698020534676
"292",47214,"2016","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 11H","10065","12/12/2016",3952000,-73.9684213000474,40.7698020534676
"293",47216,"2016","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 14G","10065","04/21/2016",1712500,-73.9686304840459,40.7702467584576
"294",47217,"2016","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 15D","10065","06/03/2016",3058980,-73.9686304840459,40.7702467584576
"295",47219,"2016","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 15B","10021","05/12/2016",4650000,-73.9683667645775,40.7706062472488
"296",47220,"2016","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 15C","10021","05/12/2016",3000000,-73.9683667645775,40.7706062472488
"297",47221,"2016","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 5H","10021","07/27/2016",1995000,-73.9683667645775,40.7706062472488
"298",47222,"2016","UPPER EAST SIDE (59-79)","1384","1","880 5 AVENUE, 1B","10021","09/01/2016",2100000,-73.9683667645775,40.7706062472488
"299",47223,"2016","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 10L","10021","09/01/2016",1475000,-73.9683667645775,40.7706062472488
"300",47224,"2016","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 9L","10021","11/29/2016",1325000,-73.9683667645775,40.7706062472488
"301",47225,"2016","UPPER EAST SIDE (59-79)","1384","10","3 EAST 69TH   STREET, 1A","10021","08/30/2016",1925000,-73.968060007015,40.7703646255352
"302",47226,"2016","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 3C","10021","07/07/2016",1980000,-73.9649555974863,40.7695732380626
"303",47227,"2016","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 7A","10021","07/25/2016",2875000,-73.9649555974863,40.7695732380626
"304",47228,"2016","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 16C","10021","09/08/2016",3600000,-73.9649555974863,40.7695732380626
"305",47229,"2016","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 12A","10021","09/15/2016",1450000,-73.9649555974863,40.7695732380626
"306",47231,"2016","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 4F","10021","08/25/2016",800000,-73.9649555974863,40.7695732380626
"307",47232,"2016","UPPER EAST SIDE (59-79)","1384","63","10 EAST 70TH STREET, 10D","10021","02/29/2016",3950000,-73.9673846339178,40.770883192115
"308",47233,"2016","UPPER EAST SIDE (59-79)","1384","63","10 EAST 70TH STREET, 10A/B","10021","03/16/2016",2000000,-73.9673846339178,40.770883192115
"309",47234,"2016","UPPER EAST SIDE (59-79)","1384","65","4 EAST 70TH   STREET, 7/8B","10021","01/27/2016",1750000,-73.9676661792628,40.7710012952632
"310",47236,"2016","UPPER EAST SIDE (59-79)","1386","1","900 5TH AVENUE, 12C","10021","08/01/2016",4300000,-73.9673804912442,40.7719701076808
"311",47240,"2016","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVENUE, 8B","10021","01/25/2016",1100000,-73.9640126331586,40.7708629750911
"312",47241,"2016","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVE, 4E","10021","04/06/2016",580000,-73.9640126331586,40.7708629750911
"313",47242,"2016","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVE, 3B","10021","03/23/2016",1150000,-73.9640126331586,40.7708629750911
"314",47244,"2016","UPPER EAST SIDE (59-79)","1386","49","30 EAST 72ND STREET, 6B","10021","07/19/2016",1500000,-73.9651530694903,40.7716565553114
"315",47247,"2016","UPPER EAST SIDE (59-79)","1386","69","907 FIFTH AVENUE, 10/12","10021","01/08/2016",700000,-73.9668713132062,40.7722087546983
"316",47252,"2016","UPPER EAST SIDE (59-79)","1387","4","912 FIFTH AVENUE, 2A","10021","05/16/2016",4800000,-73.9668855335528,40.7726534064765
"317",47255,"2016","UPPER EAST SIDE (59-79)","1387","27","45 EAST 72ND STREET, OFF-E","10021","12/20/2016",1000000,-73.9649364885748,40.7715823816487
"318",47256,"2016","UPPER EAST SIDE (59-79)","1387","31","55 EAST 72ND STREET, 1E","10021","05/31/2016",804000,-73.9647921073702,40.7715219533585
"319",47261,"2016","UPPER EAST SIDE (59-79)","1388","37","784 PARK AVENUE, 8C","10021","10/13/2016",4650000,-73.9633113373495,40.7724958737336
"320",47263,"2016","UPPER EAST SIDE (59-79)","1388","56","20 EAST 74TH STREET, 14C","10021","03/07/2016",1150000,-73.9649247641912,40.7732786266923
"321",47264,"2016","UPPER EAST SIDE (59-79)","1388","56","20 EAST 74TH STREET, 1B","10021","07/28/2016",750000,-73.9649247641912,40.7732786266923
"322",47265,"2016","UPPER EAST SIDE (59-79)","1389","1","930 5 AVENUE, 11E","10021","07/19/2016",2300000,-73.9656213599112,40.773696036873
"323",47266,"2016","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 14H","10021","09/08/2016",2550000,-73.9656213599112,40.773696036873
"324",47267,"2016","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 11D","10021","10/19/2016",1200000,-73.9656213599112,40.773696036873
"325",47268,"2016","UPPER EAST SIDE (59-79)","1389","1","930 5TH AVENUE, 16H","10021","10/28/2016",3197250,-73.9656213599112,40.773696036873
"326",47271,"2016","UPPER EAST SIDE (59-79)","1389","38","812 PARK AVENUE, 2C","10021","05/19/2016",3000000,-73.9625168194308,40.7729128183035
"327",47272,"2016","UPPER EAST SIDE (59-79)","1389","56","14 EAST 75TH STREET, 3E","10021","02/09/2016",3310000,-73.9647041372301,40.7740168939383
"328",47273,"2016","UPPER EAST SIDE (59-79)","1389","56","950 MADISON AVENUE, 7B","10021","08/05/2016",2995000,-73.9641375300022,40.7735803055939
"329",47274,"2016","UPPER EAST SIDE (59-79)","1389","56","14 EAST 75TH STREET, 4D","10021","06/16/2016",4900000,-73.9647041372301,40.7740168939383
"330",47277,"2016","UPPER EAST SIDE (59-79)","1390","23","35 EAST 75TH STREET, PHC","10021","12/16/2016",3500000,-73.9636645538329,40.7735966258459
"331",47279,"2016","UPPER EAST SIDE (59-79)","1390","35","820 PARK AVENUE, 1S","10021","12/28/2016",1300000,-73.9622783464429,40.7732421091148
"332",47280,"2016","UPPER EAST SIDE (59-79)","1390","37","830 PARK AVENUE, 8C","10021","05/25/2016",4700000,-73.9621157511492,40.77346437959
"333",47281,"2016","UPPER EAST SIDE (59-79)","1390","132","57 EAST 75TH STREET, 2R","10021","08/23/2016",950000,-73.9633396900176,40.7734592860238
"334",47283,"2016","UPPER EAST SIDE (59-79)","1391","29","55 EAST 76TH STREET, 4","10021","06/01/2016",1462000,-73.9629674417793,40.7741316278748
"335",47284,"2016","UPPER EAST SIDE (59-79)","1391","29","55 EAST 76TH STREET, 14","10021","07/21/2016",1305000,-73.9629674417793,40.7741316278748
"336",47285,"2016","UPPER EAST SIDE (59-79)","1391","31","65 EAST 76TH STREET, 3A","10021","11/29/2016",1695000,-73.962805007585,40.7740657018392
"337",47289,"2016","UPPER EAST SIDE (59-79)","1391","45","70 EAST 77TH STREET, 1C","10075","06/29/2016",265659,-73.962320863907,40.7746693869203
